status,priority,updated,issue_type,reporter,created,resolutiondate,vote_count,project,assignee,comment_count,key,description_length,summary_length,watch_count,resolution,days_in_current_status,issue_number,num_components,component_java,num_affected_versions,num_labels,created_weekday,created_month,duration
Closed,Major,2010-04-01 16:50:45.520000+00:00,Bug,brucem,2010-03-17 22:09:12.339000+00:00,2010-03-17 23:21:52.918000+00:00,0,AVRO,brucem,1,AVRO-480,144.0,50,0,Fixed,1418.03181473,480,1,0,0,0,2,3,0 days 01:12:40.579000
Closed,Major,2010-04-01 16:50:45.425000+00:00,Bug,cutting,2010-03-17 21:33:10.909000+00:00,2010-03-17 22:32:24.532000+00:00,0,AVRO,cutting,1,AVRO-479,158.0,42,0,Fixed,1418.03181565,479,1,0,1,0,2,3,0 days 00:59:13.623000
Closed,Major,2011-03-12 00:36:42.014000+00:00,Wish,plaes,2010-03-17 11:34:43.828000+00:00,2010-12-16 01:14:54.005000+00:00,0,AVRO,,5,AVRO-478,72.0,26,0,Not A Problem,1073.70824419,478,1,0,0,0,2,3,273 days 13:40:10.177000
Closed,Major,2010-03-22 23:22:19.041000+00:00,Wish,brucem,2010-03-16 08:38:24.259000+00:00,2010-03-18 17:12:53.247000+00:00,0,AVRO,massie,6,AVRO-477,191.0,9,1,Fixed,1427.75989883,477,2,0,0,0,1,3,2 days 08:34:28.988000
Closed,Major,2011-11-01 18:36:01.372000+00:00,Sub-task,brucem,2010-03-16 08:11:37.699000+00:00,2011-10-15 14:11:21.422000+00:00,0,AVRO,dcreager,2,AVRO-475,222.0,33,0,Won't Fix,838.958714588,475,1,0,0,1,1,3,578 days 05:59:43.723000
Closed,Major,2011-11-01 18:35:56.532000+00:00,Sub-task,brucem,2010-03-16 08:10:16.822000+00:00,2011-10-15 14:08:59.080000+00:00,0,AVRO,dcreager,2,AVRO-474,112.0,22,0,Fixed,838.958770376,474,1,0,0,1,1,3,578 days 05:58:42.258000
Closed,Major,2011-11-01 18:36:03.819000+00:00,Sub-task,brucem,2010-03-16 08:07:25.294000+00:00,2011-10-15 14:09:40.121000+00:00,0,AVRO,dcreager,3,AVRO-473,54.0,47,0,Won't Fix,838.958686269,473,1,0,0,1,1,3,578 days 06:02:14.827000
Closed,Major,2011-11-01 18:36:09.371000+00:00,Sub-task,brucem,2010-03-16 08:05:50.449000+00:00,2011-10-15 14:12:32.080000+00:00,0,AVRO,dcreager,2,AVRO-472,89.0,33,0,Won't Fix,838.958622011,472,1,0,0,1,1,3,578 days 06:06:41.631000
Closed,Major,2011-11-01 18:36:00.258000+00:00,Sub-task,brucem,2010-03-16 08:04:59.241000+00:00,2011-10-15 14:12:46.047000+00:00,0,AVRO,dcreager,2,AVRO-471,,28,0,Won't Fix,838.958727499,471,1,0,0,1,1,3,578 days 06:07:46.806000
Closed,Major,2011-08-12 20:22:30.716000+00:00,Sub-task,brucem,2010-03-16 08:04:13.624000+00:00,2011-05-31 14:42:42.571000+00:00,0,AVRO,dcreager,2,AVRO-470,104.0,37,0,Fixed,919.884762165,470,1,0,0,1,1,3,441 days 06:38:28.947000
Closed,Major,2011-08-12 20:22:30.993000+00:00,Sub-task,brucem,2010-03-16 08:02:27.779000+00:00,2011-05-31 15:01:31.517000+00:00,0,AVRO,dcreager,2,AVRO-469,81.0,55,0,Fixed,919.88476065,469,1,0,0,1,1,3,441 days 06:59:03.738000
Closed,Major,2011-11-01 18:36:09.171000+00:00,Sub-task,brucem,2010-03-16 07:59:09.804000+00:00,2011-10-15 14:33:00.003000+00:00,0,AVRO,dcreager,1,AVRO-468,149.0,47,0,Fixed,838.958624332,468,1,0,0,1,1,3,578 days 06:33:50.199000
Closed,Major,2011-11-01 18:36:08.997000+00:00,Improvement,brucem,2010-03-16 07:57:37.410000+00:00,2011-10-24 15:02:14.486000+00:00,0,AVRO,dcreager,8,AVRO-467,105.0,68,0,Fixed,838.95862636,467,1,0,1,1,1,3,587 days 07:04:37.076000
Closed,Major,2010-09-08 21:07:40.759000+00:00,Bug,jmhodges,2010-03-15 16:16:02.004000+00:00,2010-04-04 15:26:13.663000+00:00,0,AVRO,,8,AVRO-465,879.0,68,2,Fixed,1257.85339746,465,1,0,1,0,0,3,19 days 23:10:11.659000
Closed,Major,2011-08-12 20:22:31.365000+00:00,Improvement,brucem,2010-03-15 05:08:00.145000+00:00,2011-07-14 23:43:10.285000+00:00,0,AVRO,dcreager,6,AVRO-464,129.0,63,1,Won't Fix,919.884756365,464,1,0,0,0,0,3,486 days 18:35:10.140000
Closed,Blocker,2011-03-12 00:32:49.929000+00:00,Improvement,jmhodges,2010-03-14 05:38:52.992000+00:00,2011-02-25 16:08:49.337000+00:00,0,AVRO,dcreager,2,AVRO-463,346.0,48,1,Fixed,1073.71093038,463,1,0,1,0,6,3,348 days 10:29:56.345000
Closed,Major,2010-06-14 01:36:57.288000+00:00,Bug,jmhodges,2010-03-14 02:05:35.379000+00:00,2010-04-03 02:14:39.385000+00:00,0,AVRO,jmhodges,6,AVRO-461,160.0,32,1,Fixed,1344.66640049,461,1,0,1,0,6,3,20 days 00:09:04.006000
Closed,Major,2010-03-22 23:19:16.830000+00:00,Improvement,brucem,2010-03-12 17:28:05.422000+00:00,2010-03-12 18:07:57.977000+00:00,0,AVRO,brucem,2,AVRO-460,113.0,39,0,Fixed,1427.76200793,460,1,0,1,0,4,3,0 days 00:39:52.555000
Closed,Major,2012-02-15 00:49:22.510000+00:00,New Feature,cutting,2010-03-10 19:21:10.431000+00:00,2012-01-24 16:07:07.864000+00:00,0,AVRO,,6,AVRO-458,113.0,61,5,Duplicate,733.699442022,458,1,1,0,1,2,3,684 days 20:45:57.433000
Closed,Major,2012-02-15 00:49:23.880000+00:00,New Feature,cutting,2010-03-10 19:10:51.920000+00:00,2012-01-24 16:08:03.071000+00:00,0,AVRO,pwendell,2,AVRO-456,116.0,62,6,Duplicate,733.699426215,456,1,1,0,1,2,3,684 days 20:57:11.151000
Closed,Minor,2010-03-22 23:19:16.787000+00:00,Improvement,dmdabbs,2010-03-08 17:03:38.720000+00:00,2010-03-08 23:10:33.791000+00:00,0,AVRO,dmdabbs,3,AVRO-455,109.0,38,1,Fixed,1427.76200831,455,1,1,1,0,0,3,0 days 06:06:55.071000
Closed,Minor,2010-03-22 23:19:16.733000+00:00,Improvement,ijuma,2010-03-06 13:23:31.183000+00:00,2010-03-12 21:14:00.696000+00:00,0,AVRO,cutting,1,AVRO-454,70.0,61,2,Fixed,1427.76200907,454,1,1,1,0,5,3,6 days 07:50:29.513000
Closed,Major,2010-03-22 23:19:16.704000+00:00,Improvement,brucem,2010-03-05 16:29:13.557000+00:00,2010-03-05 19:50:54.215000+00:00,0,AVRO,brucem,1,AVRO-453,141.0,20,0,Fixed,1427.7620094,453,1,0,0,0,4,3,0 days 03:21:40.658000
Closed,Major,2010-03-22 23:19:16.674000+00:00,Improvement,brucem,2010-03-05 16:26:32.770000+00:00,2010-03-05 19:39:09.387000+00:00,0,AVRO,brucem,1,AVRO-452,229.0,15,0,Fixed,1427.76200974,452,1,0,1,0,4,3,0 days 03:12:36.617000
Closed,Major,2010-06-30 10:24:29.532000+00:00,Improvement,hammer,2010-03-04 20:34:09.579000+00:00,2010-03-19 08:47:03.196000+00:00,0,AVRO,hammer,2,AVRO-451,288.0,84,0,Fixed,1418.03182047,451,1,0,1,0,3,3,14 days 12:12:53.617000
Closed,Blocker,2010-06-14 01:36:56.371000+00:00,Bug,phunt,2010-03-04 07:40:26.957000+00:00,2010-04-06 05:52:44.846000+00:00,0,AVRO,jmhodges,10,AVRO-450,1712.0,72,1,Fixed,1344.66641127,450,2,0,1,0,3,3,32 days 22:12:17.889000
Closed,Major,2010-04-01 16:50:44.930000+00:00,New Feature,brucem,2010-03-04 05:39:15.435000+00:00,2010-03-15 22:06:08.066000+00:00,0,AVRO,brucem,8,AVRO-449,325.0,35,1,Fixed,1418.0318214,449,1,0,1,1,3,3,11 days 16:26:52.631000
Closed,Major,2010-03-22 23:19:16.616000+00:00,Bug,brucem,2010-03-03 07:21:59.002000+00:00,2010-03-04 02:41:21.005000+00:00,0,AVRO,brucem,4,AVRO-448,26.0,55,0,Fixed,1427.76201042,448,1,0,1,0,2,3,0 days 19:19:22.003000
Closed,Blocker,2010-09-08 21:07:40.304000+00:00,Bug,cutting,2010-03-03 01:07:20.670000+00:00,2010-06-10 22:36:18.038000+00:00,0,AVRO,cutting,10,AVRO-447,679.0,30,1,Fixed,1257.85340275,447,1,0,1,0,2,3,99 days 21:28:57.368000
Closed,Major,2010-03-22 23:19:16.589000+00:00,Improvement,cutting,2010-03-03 00:59:50.222000+00:00,2010-03-12 20:55:48.751000+00:00,0,AVRO,cutting,1,AVRO-446,329.0,64,1,Fixed,1427.76201074,446,1,0,1,0,2,3,9 days 19:55:58.529000
Closed,Major,2010-03-22 23:19:16.547000+00:00,New Feature,brucem,2010-03-02 18:00:43.590000+00:00,2010-03-04 02:17:01.180000+00:00,0,AVRO,brucem,3,AVRO-445,613.0,80,0,Fixed,1427.76201122,445,1,0,1,0,1,3,1 days 08:16:17.590000
Closed,Major,2010-03-22 23:19:16.492000+00:00,Improvement,brucem,2010-03-02 15:01:41.085000+00:00,2010-03-04 03:06:31.491000+00:00,0,AVRO,brucem,2,AVRO-444,,12,1,Fixed,1427.76201187,444,1,0,0,0,1,3,1 days 12:04:50.406000
Closed,Major,2010-03-22 23:19:16.460000+00:00,Sub-task,brucem,2010-03-02 11:06:52.997000+00:00,2010-03-04 02:38:45.104000+00:00,0,AVRO,brucem,3,AVRO-443,234.0,67,0,Fixed,1427.76201224,443,1,0,0,0,1,3,1 days 15:31:52.107000
Closed,Major,2010-03-22 23:19:16.407000+00:00,Sub-task,brucem,2010-03-02 11:02:06.235000+00:00,2010-03-04 03:01:29.868000+00:00,0,AVRO,brucem,2,AVRO-442,471.0,55,0,Fixed,1427.76201273,442,1,0,1,0,1,3,1 days 15:59:23.633000
Closed,Major,2012-01-24 16:03:01.315000+00:00,Bug,brucem,2010-03-02 10:58:58.023000+00:00,2012-01-24 16:02:50.115000+00:00,0,AVRO,brucem,5,AVRO-441,207.0,42,1,Fixed,755.064965301,441,1,0,1,0,1,3,693 days 05:03:52.092000
Closed,Major,2010-03-22 23:19:16.348000+00:00,Bug,brucem,2010-03-02 10:35:39.500000+00:00,2010-03-05 19:54:45.485000+00:00,0,AVRO,brucem,4,AVRO-440,514.0,34,0,Fixed,1427.76201353,440,1,0,1,0,1,3,3 days 09:19:05.985000
Closed,Minor,2010-03-22 23:19:16.288000+00:00,Improvement,brucem,2010-03-02 09:46:02.053000+00:00,2010-03-03 02:49:31.078000+00:00,0,AVRO,brucem,6,AVRO-439,129.0,56,0,Fixed,1427.7620139,439,1,0,1,0,1,3,0 days 17:03:29.025000
Closed,Trivial,2010-03-23 14:09:26.658000+00:00,Improvement,amichai,2010-03-02 01:36:44.416000+00:00,2010-03-03 23:13:11.618000+00:00,0,AVRO,amichai,4,AVRO-438,2369.0,48,2,Fixed,1427.76201462,438,1,0,1,0,1,3,1 days 21:36:27.202000
Closed,Trivial,2010-03-22 23:19:15.896000+00:00,Bug,amichai,2010-03-02 00:36:50.737000+00:00,2010-03-03 00:35:08.918000+00:00,0,AVRO,amichai,2,AVRO-437,16.0,22,2,Fixed,1427.76201848,437,2,0,1,0,1,3,0 days 23:58:18.181000
Closed,Major,2010-03-22 23:19:15.868000+00:00,Bug,cutting,2010-02-26 23:52:57.382000+00:00,2010-03-03 23:51:58.456000+00:00,0,AVRO,cutting,3,AVRO-433,80.0,29,0,Fixed,1427.76201911,433,1,1,1,0,4,2,4 days 23:59:01.074000
Closed,Major,2010-03-22 23:19:15.838000+00:00,New Feature,cutting,2010-02-26 00:12:47.943000+00:00,2010-03-03 23:29:17.511000+00:00,0,AVRO,cutting,5,AVRO-432,523.0,51,1,Fixed,1427.76201945,432,1,1,1,0,4,2,5 days 23:16:29.568000
Closed,Major,2010-03-22 23:19:15.777000+00:00,Bug,cutting,2010-02-25 19:49:21.833000+00:00,2010-03-02 19:49:11.777000+00:00,0,AVRO,cutting,2,AVRO-431,118.0,41,0,Fixed,1427.76202015,431,1,1,1,0,3,2,4 days 23:59:49.944000
Closed,Major,2010-03-01 21:47:59.677000+00:00,Improvement,massie,2010-02-23 18:44:13.854000+00:00,2010-02-23 18:48:49.825000+00:00,0,AVRO,massie,2,AVRO-430,242.0,49,0,Fixed,1448.82540095,430,1,0,0,0,1,2,0 days 00:04:35.971000
Closed,Major,2010-03-01 21:47:59.610000+00:00,Improvement,massie,2010-02-22 22:21:36.084000+00:00,2010-02-23 18:25:54.311000+00:00,0,AVRO,massie,4,AVRO-428,,47,1,Fixed,1448.82540172,428,1,0,0,0,0,2,0 days 20:04:18.227000
Closed,Minor,2010-03-22 23:19:15.710000+00:00,Improvement,kingryan,2010-02-22 17:51:28.437000+00:00,2010-02-25 00:56:58.310000+00:00,0,AVRO,kingryan,4,AVRO-426,152.0,33,1,Fixed,1427.76202052,426,1,0,0,0,0,2,2 days 07:05:29.873000
Closed,Major,2011-12-13 19:08:34.333000+00:00,Bug,scott_carey,2010-02-20 00:34:23.240000+00:00,2010-02-25 00:38:23.129000+00:00,0,AVRO,scott_carey,6,AVRO-424,465.0,41,1,Fixed,1427.76202166,424,1,0,1,0,5,2,5 days 00:03:59.889000
Closed,Major,2010-04-01 16:50:44.762000+00:00,Improvement,urandom,2010-02-19 19:56:05.719000+00:00,2010-03-19 09:00:43.919000+00:00,0,AVRO,urandom,10,AVRO-423,91.0,42,1,Fixed,1418.0318225,423,1,0,1,0,4,2,27 days 13:04:38.200000
Closed,Major,2010-03-01 17:09:25.189000+00:00,Bug,sbanacho,2010-02-19 17:57:36.147000+00:00,2010-02-19 19:23:36.858000+00:00,0,AVRO,,2,AVRO-422,558.0,34,0,Fixed,1449.01885568,422,1,0,0,0,4,2,0 days 01:26:00.711000
Closed,Major,2010-03-01 17:09:25.130000+00:00,Bug,cutting,2010-02-19 01:34:32.213000+00:00,2010-02-19 18:39:45.336000+00:00,0,AVRO,cutting,3,AVRO-421,167.0,28,1,Fixed,1449.01885636,421,1,0,0,0,4,2,0 days 17:05:13.123000
Closed,Major,2010-04-01 16:50:44.687000+00:00,Bug,massie,2010-02-17 01:58:08.223000+00:00,2010-03-15 22:38:21.932000+00:00,0,AVRO,brucem,6,AVRO-418,52.0,49,1,Fixed,1418.0318242,418,1,0,0,0,2,2,26 days 20:40:13.709000
Closed,Major,2010-03-01 17:09:25.096000+00:00,Bug,scott_carey,2010-02-16 23:27:33.078000+00:00,2010-02-19 01:56:44.498000+00:00,0,AVRO,scott_carey,2,AVRO-417,352.0,59,0,Fixed,1449.01885677,417,1,1,4,0,1,2,2 days 02:29:11.420000
Closed,Major,2010-03-01 17:09:24.988000+00:00,Bug,ryanobjc,2010-02-15 19:56:28.255000+00:00,2010-02-16 22:02:20.205000+00:00,0,AVRO,ryanobjc,5,AVRO-416,271.0,58,1,Fixed,1449.01885739,416,1,1,1,0,0,2,1 days 02:05:51.950000
Closed,Major,2010-03-01 17:09:24.926000+00:00,Improvement,hammer,2010-02-13 06:10:43.706000+00:00,2010-02-16 21:24:36.923000+00:00,0,AVRO,jmhodges,9,AVRO-415,1670.0,61,1,Fixed,1449.01885873,415,1,0,0,0,5,2,3 days 15:13:53.217000
Closed,Major,2010-03-01 17:09:24.862000+00:00,New Feature,scott_carey,2010-02-12 18:08:58.137000+00:00,2010-02-19 23:17:11.248000+00:00,0,AVRO,scott_carey,8,AVRO-414,286.0,71,1,Fixed,1449.01885936,414,1,1,0,0,4,2,7 days 05:08:13.111000
Closed,Major,2010-03-01 17:09:24.830000+00:00,Bug,jmhodges,2010-02-09 21:30:13.373000+00:00,2010-02-09 22:38:16.098000+00:00,0,AVRO,jmhodges,1,AVRO-413,60.0,46,0,Fixed,1449.01885986,413,1,0,0,0,1,2,0 days 01:08:02.725000
Closed,Major,2010-03-01 17:09:24.653000+00:00,Improvement,massie,2010-02-09 18:32:33.474000+00:00,2010-02-09 20:42:24.178000+00:00,0,AVRO,massie,1,AVRO-412,129.0,38,0,Fixed,1449.01886191,412,1,0,0,0,1,2,0 days 02:09:50.704000
Closed,Major,2010-03-01 17:09:24.616000+00:00,Bug,jmhodges,2010-02-09 02:34:43.746000+00:00,2010-02-09 19:37:46.839000+00:00,0,AVRO,jmhodges,4,AVRO-411,73.0,34,1,Fixed,1449.01886233,411,1,0,0,0,1,2,0 days 17:03:03.093000
Closed,Major,2012-02-10 20:46:22.400000+00:00,Improvement,massie,2010-02-09 02:02:21.850000+00:00,2010-02-09 02:07:08.893000+00:00,0,AVRO,massie,1,AVRO-410,173.0,41,1,Fixed,1449.01886271,410,1,0,0,0,1,2,0 days 00:04:47.043000
Closed,Major,2010-03-01 17:09:24.529000+00:00,Improvement,massie,2010-02-06 03:34:20.045000+00:00,2010-02-06 03:40:36.078000+00:00,0,AVRO,massie,1,AVRO-409,86.0,83,1,Fixed,1449.01886335,409,1,0,0,0,5,2,0 days 00:06:16.033000
Closed,Major,2011-12-13 19:10:04.040000+00:00,Bug,massie,2010-02-06 01:05:55.824000+00:00,2010-02-06 01:08:35.753000+00:00,0,AVRO,massie,2,AVRO-408,42.0,29,0,Fixed,1449.01886371,408,1,0,0,0,5,2,0 days 00:02:39.929000
Closed,Blocker,2010-03-01 17:09:24.461000+00:00,Bug,cutting,2010-02-05 23:16:45.911000+00:00,2010-02-08 23:38:20.061000+00:00,0,AVRO,scott_carey,7,AVRO-407,700.0,28,1,Fixed,1449.01886414,407,1,1,0,0,4,2,3 days 00:21:34.150000
Closed,Major,2012-07-02 00:11:49.393000+00:00,New Feature,tlipcon,2010-02-05 22:45:53.288000+00:00,2010-07-01 21:26:55.139000+00:00,1,AVRO,coolwhy,28,AVRO-405,617.0,27,12,Fixed,1257.85340785,405,1,1,0,0,4,2,145 days 22:41:01.851000
Closed,Major,2010-03-01 17:09:24.380000+00:00,Improvement,massie,2010-02-05 21:04:29.478000+00:00,2010-02-06 00:57:11.171000+00:00,0,AVRO,massie,1,AVRO-403,144.0,53,1,Fixed,1449.01886477,403,1,0,0,0,4,2,0 days 03:52:41.693000
Closed,Major,2010-03-01 17:09:24.349000+00:00,New Feature,massie,2010-02-04 21:35:57.101000+00:00,2010-02-04 21:42:52.648000+00:00,0,AVRO,massie,1,AVRO-402,134.0,66,0,Fixed,1449.01886543,402,1,0,0,0,3,2,0 days 00:06:55.547000
Closed,Major,2010-03-01 17:09:24.294000+00:00,Bug,tomwhite,2010-02-04 18:19:00.665000+00:00,2010-02-04 20:47:44.134000+00:00,0,AVRO,tomwhite,2,AVRO-401,89.0,86,1,Fixed,1449.01886587,401,1,0,1,0,3,2,0 days 02:28:43.469000
Closed,Minor,2010-03-01 17:09:23.759000+00:00,Improvement,eli,2010-02-04 09:53:40.586000+00:00,2010-02-06 01:16:04.186000+00:00,0,AVRO,eli,2,AVRO-400,161.0,36,1,Fixed,1449.01887226,400,1,0,0,0,3,2,1 days 15:22:23.600000
Closed,Major,2010-03-01 17:09:23.723000+00:00,Test,hammer,2010-02-04 09:11:17.423000+00:00,2010-02-11 00:09:16.266000+00:00,0,AVRO,hammer,10,AVRO-399,,64,1,Fixed,1449.01887268,399,1,0,0,0,3,2,6 days 14:57:58.843000
Closed,Major,2010-03-01 17:09:23.684000+00:00,Bug,eli,2010-02-04 08:58:10.802000+00:00,2010-02-05 23:49:40.427000+00:00,0,AVRO,eli,2,AVRO-398,51.0,33,1,Fixed,1449.01887313,398,1,0,0,0,3,2,1 days 14:51:29.625000
Closed,Trivial,2010-03-01 17:09:23.619000+00:00,Improvement,hammer,2010-02-04 08:05:51.161000+00:00,2010-02-04 08:12:43.034000+00:00,0,AVRO,hammer,1,AVRO-397,161.0,58,0,Fixed,1449.01887388,397,1,0,0,0,3,2,0 days 00:06:51.873000
Closed,Minor,2011-11-01 18:36:00.405000+00:00,Improvement,eli,2010-02-04 05:00:32.866000+00:00,2011-07-15 01:24:06.285000+00:00,0,AVRO,dcreager,3,AVRO-396,,41,2,Fixed,838.958725911,396,1,0,0,0,3,2,525 days 20:23:33.419000
Closed,Major,2010-03-01 17:09:23.546000+00:00,Improvement,eli,2010-02-04 04:48:11.020000+00:00,2010-02-04 05:03:21.138000+00:00,0,AVRO,eli,2,AVRO-395,,28,1,Fixed,1449.01887429,395,1,0,0,0,3,2,0 days 00:15:10.118000
Closed,Major,2010-03-01 17:09:23.514000+00:00,Improvement,massie,2010-02-03 23:38:18.515000+00:00,2010-02-04 00:10:40.890000+00:00,0,AVRO,massie,1,AVRO-394,231.0,61,1,Fixed,1449.0188751,394,1,0,0,0,2,2,0 days 00:32:22.375000
Closed,Minor,2011-12-13 19:06:50.222000+00:00,New Feature,jmhodges,2010-02-03 23:25:47.316000+00:00,2010-02-04 00:26:20.740000+00:00,0,AVRO,jmhodges,4,AVRO-393,230.0,35,1,Fixed,1449.01887641,393,1,1,0,0,2,2,0 days 01:00:33.424000
Closed,Critical,2010-03-01 17:09:23.268000+00:00,Improvement,scott_carey,2010-02-03 10:49:03.198000+00:00,2010-02-19 21:46:13.351000+00:00,0,AVRO,scott_carey,47,AVRO-392,2787.0,51,2,Fixed,1449.01887795,392,1,1,0,0,2,2,16 days 10:57:10.153000
Closed,Major,2010-03-01 17:09:23.236000+00:00,Bug,thiru_mg,2010-01-31 17:32:46.571000+00:00,2010-02-02 05:36:00.317000+00:00,0,AVRO,thiru_mg,2,AVRO-390,438.0,64,0,Fixed,1449.01887834,390,1,1,0,0,6,1,1 days 12:03:13.746000
Closed,Major,2010-03-01 17:09:23.178000+00:00,Bug,thiru_mg,2010-01-31 16:59:24.944000+00:00,2010-02-02 05:20:48.337000+00:00,0,AVRO,thiru_mg,2,AVRO-389,242.0,43,0,Fixed,1449.018879,389,1,1,0,0,6,1,1 days 12:21:23.393000
Closed,Major,2010-03-01 17:09:23.137000+00:00,Improvement,thiru_mg,2010-01-30 09:38:29.525000+00:00,2010-02-03 01:52:47.476000+00:00,0,AVRO,thiru_mg,7,AVRO-388,3207.0,44,0,Fixed,1449.01887949,388,1,1,0,0,5,1,3 days 16:14:17.951000
Closed,Minor,2010-03-01 17:09:23.085000+00:00,Bug,marmbrus,2010-01-29 22:07:36.060000+00:00,2010-02-02 21:53:24.095000+00:00,0,AVRO,cutting,12,AVRO-387,2020.0,77,1,Fixed,1449.01887996,387,1,1,1,0,4,1,3 days 23:45:48.035000
Closed,Major,2010-03-01 17:09:22.996000+00:00,Improvement,philip,2010-01-29 19:10:38.211000+00:00,2010-02-03 06:49:45.713000+00:00,0,AVRO,philip,5,AVRO-386,145.0,36,1,Fixed,1449.01888112,386,1,0,1,0,4,1,4 days 11:39:07.502000
Closed,Major,2010-03-01 17:09:22.962000+00:00,Bug,thiru_mg,2010-01-28 07:54:05.169000+00:00,2010-01-29 10:51:02.069000+00:00,0,AVRO,thiru_mg,2,AVRO-385,135.0,54,0,Fixed,1449.01888151,385,1,1,0,0,3,1,1 days 02:56:56.900000
Closed,Major,2010-03-01 17:09:22.930000+00:00,Improvement,massie,2010-01-28 02:02:41.949000+00:00,2010-01-28 04:29:30.751000+00:00,0,AVRO,massie,1,AVRO-384,196.0,45,0,Fixed,1449.01888188,384,1,0,0,0,3,1,0 days 02:26:48.802000
Closed,Major,2010-03-01 17:09:22.848000+00:00,Improvement,thiru_mg,2010-01-27 17:22:04.916000+00:00,2010-02-02 05:07:51.352000+00:00,0,AVRO,thiru_mg,9,AVRO-383,448.0,46,0,Fixed,1449.01888264,383,1,1,0,0,2,1,5 days 11:45:46.436000
Closed,Minor,2010-03-01 17:09:22.669000+00:00,Bug,marmbrus,2010-01-27 02:34:03.186000+00:00,2010-01-27 17:38:45.452000+00:00,0,AVRO,marmbrus,4,AVRO-382,2149.0,68,1,Fixed,1449.01888453,382,1,1,1,0,2,1,0 days 15:04:42.266000
Closed,Major,2010-03-01 17:09:22.625000+00:00,Improvement,massie,2010-01-27 02:09:09.042000+00:00,2010-01-27 02:13:43.782000+00:00,0,AVRO,massie,1,AVRO-381,,75,0,Fixed,1449.01888543,381,1,0,0,0,2,1,0 days 00:04:34.740000
Closed,Major,2010-03-01 17:09:22.570000+00:00,Improvement,scott_carey,2010-01-27 01:25:04.227000+00:00,2010-01-29 19:29:22.396000+00:00,0,AVRO,scott_carey,12,AVRO-380,427.0,70,2,Fixed,1449.01888605,380,3,1,1,0,2,1,2 days 18:04:18.169000
Closed,Major,2010-03-01 17:09:22.220000+00:00,Improvement,massie,2010-01-26 23:51:45.226000+00:00,2010-01-27 00:00:09.882000+00:00,0,AVRO,massie,1,AVRO-379,267.0,57,0,Fixed,1449.0188901,379,1,0,0,0,1,1,0 days 00:08:24.656000
Closed,Major,2010-03-01 17:09:22.171000+00:00,Improvement,massie,2010-01-26 19:03:58.022000+00:00,2010-01-26 19:07:34.006000+00:00,0,AVRO,massie,1,AVRO-378,174.0,65,0,Fixed,1449.01889067,378,1,0,0,0,1,1,0 days 00:03:35.984000
Closed,Major,2010-03-01 17:09:22.097000+00:00,Improvement,massie,2010-01-26 00:25:27.817000+00:00,2010-01-26 00:31:35.637000+00:00,0,AVRO,massie,1,AVRO-377,217.0,48,0,Fixed,1449.01889132,377,1,0,0,0,1,1,0 days 00:06:07.820000
Closed,Major,2010-03-01 17:09:21.999000+00:00,Bug,thiru_mg,2010-01-25 03:18:39.948000+00:00,2010-01-26 17:37:22.539000+00:00,0,AVRO,thiru_mg,4,AVRO-375,147.0,40,0,Fixed,1449.01889268,375,1,1,0,0,0,1,1 days 14:18:42.591000
Closed,Minor,2010-03-01 17:09:21.957000+00:00,Bug,thiru_mg,2010-01-24 03:20:28.819000+00:00,2010-02-16 21:25:04.402000+00:00,0,AVRO,sbanacho,7,AVRO-374,607.0,79,0,Fixed,1449.01889317,374,1,0,0,0,6,1,23 days 18:04:35.583000
Closed,Major,2010-03-01 17:09:21.910000+00:00,Bug,cutting,2010-01-23 06:01:56.192000+00:00,2010-01-26 18:36:46.978000+00:00,0,AVRO,thiru_mg,3,AVRO-373,411.0,35,0,Fixed,1449.0188937,373,1,1,0,0,5,1,3 days 12:34:50.786000
Closed,Major,2010-09-08 21:07:39.217000+00:00,Task,tlipcon,2010-01-23 00:13:15.295000+00:00,2010-06-18 19:19:46.368000+00:00,1,AVRO,cutting,12,AVRO-372,263.0,40,2,Fixed,1257.85341544,372,1,1,0,0,5,1,146 days 19:06:31.073000
Closed,Major,2010-03-01 17:09:21.861000+00:00,Improvement,massie,2010-01-23 00:02:10.181000+00:00,2010-01-23 00:07:34.142000+00:00,0,AVRO,massie,1,AVRO-371,85.0,40,0,Fixed,1449.01889427,371,1,0,0,0,5,1,0 days 00:05:23.961000
Closed,Major,2010-03-01 17:09:21.831000+00:00,Improvement,massie,2010-01-22 22:30:26.382000+00:00,2010-01-22 22:38:37.815000+00:00,0,AVRO,massie,1,AVRO-370,547.0,44,0,Fixed,1449.01889463,370,1,0,0,0,4,1,0 days 00:08:11.433000
Closed,Major,2010-03-01 17:09:21.790000+00:00,Improvement,massie,2010-01-22 20:50:24.248000+00:00,2010-01-22 20:56:26.534000+00:00,0,AVRO,massie,1,AVRO-369,100.0,45,0,Fixed,1449.0188951,369,1,0,0,0,4,1,0 days 00:06:02.286000
Closed,Blocker,2010-03-01 17:09:21.745000+00:00,Improvement,philip,2010-01-22 18:31:47.696000+00:00,2010-01-26 18:52:26.840000+00:00,0,AVRO,philip,4,AVRO-368,297.0,77,1,Fixed,1449.01889563,368,1,0,1,0,4,1,4 days 00:20:39.144000
